text,score,sentiment 
yeah right perfect let pretend video song anything else make nt suck emo_pos,3.459672688071928,2
sofa surfing emo_pos cunt,1.8057780840440132,1
best burger far agree emo_pos retweet food burger,2.2695860716078653,2
thank retweets emo_pos,1.4757457355678965,1
stats week arrived new follower unfollowers emo_pos via,2.7188136180702442,2
ever let forgive emo_pos,1.7900131408707167,1
pretty amazing hell oh yeah playing video game emo_pos,2.871703324135705,2
unfollow spree account fave tweet wo nt unfollow emo_pos,2.4276754789485704,2
good morning thank rts follows mention favorite convos sharing amp rescoops keep good work amp great day emo_pos,3.799530134152543,2
love multiracial couple like royal fk narrow minded asshole walking planet emo_pos,3.282169364959844,2
haha feel maybe,1.7295233376380483,1
type warlock emo_pos,1.5059504765158644,1
u beautiful man yeah sometimes,1.9920260850073512,1
hi faithful follower emo_pos lovely night lt,2.4538707308414245,2
thank emo_pos,1.2380590092427857,1
happy birthday emo_pos,1.551623205687151,1
love emo_pos,1.2447133319073662,1
hot air balloon festival emo_pos retweet,2.289460545956692,2
thank lovely,1.3988195185506989,1
always looking new country add growing list pas feedback emo_pos gt mj,3.3196184179214447,2
body still hurt af got home emo_pos,2.4948306737307617,2
tracerequest good selena emo_pos,1.7564744752533934,1
something weekend body weight workout week emo_pos,2.4717446259608264,2
maybe issue end sure shoot email right away emo_pos,2.870348375416526,2
hi madison supposed twitter family emo_pos beonknockknock,2.4495598419508244,2
thanks sent emo_pos,1.4655955615344127,1
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
im fan p,1.4120004893936955,1
made final design please check emo_pos,2.29971684062217,2
visit blog thanks,1.6870859123817172,1
apparently getting internet monday guy new video going tomorrow anyway emo_pos,3.1746533729809268,2
loving buy one get one tree idea emo_pos,2.44701808226609,2
look caught emo_pos retweet,1.805071412464614,1
friday emo_pos,1.2051835786769634,1
congraduation gent emo_pos cc,1.8064048900743328,1
sweet tooth emo_pos retweet icecream food,2.289780590798675,2
like friend emo_pos,1.5505095775923623,1
bitchface perfect,1.4005534380133704,1
apparently still dm limit dm limit tho emo_pos,2.123909915852128,2
send free organic coffee emo_pos,2.0571069510003683,2
morning everyone open every day sunday emo_pos hello weekend come say x,3.1816928851477413,2
thank emo_pos,1.2380590092427857,1
please use york resident card available nearest u central library lendal emo_pos,3.1772637114312565,2
followfriday thank top influencers community week emo_pos,2.4926750244609948,2
got working tom well done,2.215457506936359,2
go catch member pikami captured,2.2005044301524634,2
fulton john sheen baloney unvarnished lie laid thick hate blarney flattery laid thin love emo_pos,3.4703792527908206,2
ah sachin bring unimportant stuff like context dampen excitement emo_pos,2.9953321767321675,2
ff follower let try keepitlocal emo_pos,2.2721858891909403,2
especially hehe might show fish,2.2246269053529097,2
yu comparing bellybutton emo_pos,1.8064048900743328,1
let stream rocket league part via,2.4047274168686306,2
welcome emo_pos,1.1910254511559744,1
google made narendra modi really sad imran khan becoming prime minister p,3.2866658273476808,2
u look angel one emo_pos flipkartfashionfriday,2.0543084398948963,2
aand went team whatsapp group emo_pos,2.2885645870479387,2
looking good let u know think tried emo_pos,2.4799123335595645,2
hi macauley mexico sound lovely emo_pos nt plan add new country moment however,3.4248450203928007,2
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x3,3.0657696267790966,2
wheen,1.0,1
thanks baby girl emo_pos xx,2.0564063936272032,2
thank good luck emo_pos,1.82166790297862,1
heechul oppa emo_pos teenchoice choiceinternationalartist superjunior,2.2946458309720934,2
free slice toast every large coffeeweekdays emo_pos ask u offer emo_pos,2.8941751864478027,2
oh still stuck island need learn sail ship faster,2.9576352794192413,2
friday give u call today commercial farm insurance requirement emo_pos happyfriday lookfortheo,3.1408758079183485,2
follow stay updated emo_pos,1.7718673510364762,1
oh happy hear emo_pos lovely day,2.298846629405209,2
keep better better every update emo_pos,1.980537773722064,1
never bad time bath u rubber duck emo_pos quacketyquack,2.6753073478989395,2
art thou emo_pos,1.5066430458908768,1
emo_pos,1.0,1
got home emo_pos,1.5354976432492853,1
im hopefully home april week emo_posemo_posemo_pos,2.4108861038827185,2
flying panda airforce city clark field pampanga hot air balloon festival emo_pos retweet cute hotairballoon,3.7462651596824967,2
yep proud troll emo_pos,1.80630749893054,1
blog totally rock,1.724345904759458,1
new video week emo_pos updated face amp brow routine oily skin maricarljanah via,3.4146597521754085,2
cup empty,1.4142135623730951,1
come fly baby emo_pos retweet marine navy airforce battlefield,2.844836287421549,2
rn currently degree fahrenheit really warm good emo_pos,2.6364535534457016,2
havent tweeting year kinda miss emo_pos,2.2924545971479087,2
yum,1.0,1
collection emo_pos retweet,1.5197269090197492,1
bestfriend nice friend emo_pos,1.8443462622843048,1
big love hug babe emo_pos,2.0430579071937327,2
nt place peaceful relaxing emo_pos retweet,2.246654092765927,2
right emo_pos,1.1817422859547355,1
usually high stool three kid waiting topple,2.630594319898366,2
love coco folk emo_pos,1.7580845661279856,1
retweet emo_pos,1.1774901897326622,1
great stephanie good luck training emo_pos findyourfit,2.429035393200058,2
preferred term whomosexual otherwise sound like plan emo_pos,2.648863681410049,2
last order july please emo_pos,2.066800754977296,2
aug super packed however rather thing rather work home emo_pos,2.683586614491164,2
summer style stack pandora ring lady emo_pos ring favourite,2.544260655034144,2
cant wait emo_pos,1.526178189604657,1
great attend digitalexeter last night hear interesting talk digitalmarketing sociamedia emo_pos,3.14232186778283,2
congrats pink emo_pos,1.5092156646653376,1
hope enjoying ride andy emo_pos,2.0403273718526926,2
bom dia todos good morning emo_pos,2.2203896040297972,2
thank following certainly look emo_pos,2.0405647529808704,2
forklift warehouse worker get fridayfeeling emo_pos,2.2502595017657843,2
go first give extra tweet done emo_pos,2.503497798845059,2
immature love say love need mature love say need love gandhi emo_pos,2.4150455157616166,2
welcome pop heaven glad enjoying emo_pos,2.2758165240542416,2
everything kid section ikea cute shame nearly month emo_neg,-2.843362984663219,-2
heart sliding waste basket emo_neg,-2.0477475585082536,-2
hate japanese call ban emo_pos,-2.2063504367729787,-2
dang starting next week work emo_neg,-2.25544638807546,-2
oh god baby face emo_neg,-2.0619709803923403,-2
make smile emo_neg,-1.5044079437696425,-1
work neighbour motor asked said hate update search emo_neg,-2.8295088538109394,-2
emo_neg sialanemo_neg,-1.1124152732025274,-1
athabasca glacier emo_neg athabasca glacier jasper jaspernationalpark alberta explorealberta,-2.3427579778557868,-2
really good amp g idea never going meet emo_neg,-2.6804838759088407,-2
mare ivan emo_neg,-1.4939797476624552,-1
happy trip keep safe see soon emo_pos emo_neg,-2.6832561608044907,-2
tired hahahah emo_neg,-1.488224679852396,-1
knee replacement get amp day emo_neg ouch,-2.415328380060884,-2
relate sweet n sour kind bipolar people life cuz life full emo_neg,-2.9794458608053778,-2
pleasse emo_neg,-1.1124152732025274,-1
im sure tho emo_neg,-1.813133342048845,-1
feel stupid ca nt seem grasp basic digital painting nothing researching helping emo_neg,-3.3959713209370554,-2
good lord emo_neg,-1.4626595615804092,-1
feel lonely someone talk guy girl emo_neg,-2.4956244629191167,-2
assignment project emo_neg really,-1.7708837989302135,-1
want play video movie someone emo_neg,-2.2874157413795047,-2
choreographing hard emo_neg,-1.4843781889692833,-1
email link still say longer available emo_neg,-2.484713869663981,-2
cry bc miss mingming much emo_neg,-2.2284559574921983,-2
sorry emo_neg,-1.1953888036761244,-1
mom far away emo_neg,-1.8139999885912448,-1
truly sorry emo_neg safe flight,-2.02820356162414,-2
friend emo_neg,-1.1590625450240548,-1
oh emo_neg hate happens get sad,-2.2725186191509685,-2
oh dog pee bag emo_neg take newwine15,-2.465817003473048,-2
doushite emo_neg,-1.1124152732025274,-1
late emo_neg,-1.1475855346616195,-1
suck much sick plan start work first gundam night nope emo_neg,-3.160998094733812,-2
dollar emo_neg,-1.1124152732025274,-1
listening back old show know weird got u leaving might give pale imitation emo_neg,-3.4448667635709262,-2
went sea massive fucking rash body painful thing ever want go home emo_neg,-3.4322110070867287,-2
hi absent emo_neg,-1.4832240778234205,-1
gran tho knew nt care tell emo_neg,-2.434986636853809,-2
cute love much wish would sequel emo_neg,-2.4452434028255934,-2
busy sa school emo_neg next time love yah xx,-2.834214615549301,-2
ouucchh one wisdom teeth coming emo_neg,-2.2512566649633428,-2
frightening case really get emo_neg,-1.999212478629095,-1
pret emo_neg wkwkw verfied active nt forget follow member thanks join goodbye,-3.258137301346556,-2
got chain love sentirse incompleta,-2.156719518107701,-2
okay emo_neg,-1.1528849007032915,-1
nt go wednesday emo_neg,-1.7266455961365628,-1
marvellous thwarting emo_neg,-1.4939797476624552,-1
awh chance u zante need something emo_neg x,-2.255460383496115,-2
birthday emo_neg,-1.1425116074957171,-1
worst part still feel bad emo_neg,-2.274269917646857,-2
audraesar sushi pic tl driving craazzyy emo_neg,-2.4926939801189403,-2
really want emo_neg,-1.5533654830692418,-1
popped like helium balloon emo_neg,-2.0060037383877747,-2
climatechange cc california powerful influential air pollution watchdog califor uniteblue tcot emo_neg,-3.3406593503626363,-2
sad elhaida robbed jury emo_neg came televoting,-2.4544125041172986,-2
climatechange cc idaho restrict fishing despite regional droughtlinked dieof uniteblue tcot emo_neg,-3.3414253388246102,-2
climatechange cc abrupt climate change may doomed mammoth megafauna sc uniteblue tcot emo_neg,-3.479773316359616,-2
climatechange cc australia dirtiest power station considers clean energy biomass uniteblue tcot emo_neg,-3.489985742019066,-2
climatechange cc ai nt easy green golf course california ulti uniteblue tcot emo_neg,-3.4433563132834166,-2
well sure work day mine emo_neg,-2.287342428698388,-2
im gon na miss u sexy prexy emo_neg,-2.426817656802271,-2
miss kindergarten kid emo_neg,-1.7474340407782916,-1
hungry emo_neg,-1.1379530600628665,-1
cant find book keep sane emo_neg,-2.2674874041026287,-2
literally three lounge event emo_neg much turn sad,-2.6367163778641145,-2
miss bos emo_neg,-1.4729601457226706,-1
love hozier emo_neg,-1.4501035248457288,-1
true want sooner emo_neg,-1.7534288882119786,-1
ahh fam emo_neg respectlost,-1.7956040710237493,-1
sorry emo_neg hypercholesteloremia ok,-1.7607078992358036,-1
baby still look tired emo_neg,-2.079176872120581,-2
someone gift calibraska emo_neg,-1.7850795121584722,-1
massive shame would actually genuine contender wo nt happen emo_neg,-2.9583073732341147,-2
head always hurt stay late lmao emo_neg,-2.505119253935935,-2
u older emo_neg,-1.127665064183767,-1
backed emo_neg,-1.1124152732025274,-1
u sound upset emo_neg,-1.5101362703428869,-1
much miss emo_neg,-1.5595764596264523,-1
miss infinite emo_neg,-1.4880923650884403,-1
aos nt nt want stick either emo_neg,-2.2386299251074595,-2
much serious yun eh emo_neg,-2.0179173125349377,-2
room way hot emo_neg,-1.8049119012994743,-1
still havent found handsome jack drawing emo_neg,-2.4681100177549293,-2
shit emo_neg,-1.1528849007032915,-1
cut encore emo_neg bad4thwin,-1.8046295312177305,-1
wish baymax emo_neg,-1.4675332417112923,-1
sick emo_neg,-1.1582475500071892,-1
french mixer miss much emo_neg,-1.9750449531843888,-1
wft ca nt watch awesome replay emo_neg,-2.3858467377969137,-2
happened emo_neg,-1.1487234596696736,-1
party promotion emo_neg,-1.492348335960378,-1
music bank encore always short emo_neg,-2.284121272004332,-2
baby boy emo_neg,-1.5124398428084944,-1
order received hub nearest nt look like delivered today emo_neg,-2.925879660024288,-2
mum playing music loud emo_neg,-2.0549966649295914,-2
finale parasyte fucked feeling way emo_neg,-2.2599643605498665,-2
wish emo_neg zayniscomingbackonjuly26,-1.5208141710925447,-1
good bye party era emo_neg,-2.0335144044973954,-2
never got chance take pic emo_neg got hug tho pic next time see,-3.0099652606963487,-2
girl came like beautiful emo_neg want dieididieieiei cute,-2.6361221972336204,-2
