text,score 
followed thanks please followed emo_neg,-1.6682248881133392
happen kaussies emo_neg,-1.4941271309635185
looking forward pixel movie turned bummer emo_neg,-2.4843795825079855
okay okay emo_neg wan na hug already fightingmcirene,-2.3455257824011437
michael exercising yeah great nt want lose tummy emo_neg,-2.7741974556863056
done please pick emo_neg,-1.780055597767525
finding old picture long hair make sad emo_neg,-2.672576734585985
supporting since start always ignored emo_neg please let today day finally follow,-3.3177537344521775
wet miserable emo_neg missing morning yoga amp drink sunshine love xx,-3.1446866416142765
thats mean gt emo_neg dont like rude also aww bc keep u away snake damn shouldve moved,-3.8547222394665437
fucking shit stalking account emo_neg,-2.04958959827984
zayn coming back july srsly guy many time say emo_neg,-3.00895530122794
georgia saffron amazing queen poor peasant emo_neg wish could like,-2.9706506607497754
got sleep emo_neg,-1.5437018937529026
ahh im sorry didnt reply back emo_neg miss also wouldve tweeted u acc ive,-3.42661340396428
nfinite new update hoya admin_myung slp emo_neg,-2.4747681445121414
saddest thing feeling real look around realize shoulder emo_neg,-2.840055043520926
laomma design kebaya amp wedding dress bandung indonesia line laomma whatsapp instagram laomma_couture,-3.3014294570484313
ca nt emo_neg,-1.560176065986633
feel drained like omg like tired physically mentally haizz eye still hurt urghh sat sun cant even stay home emo_neg,-4.191743852707035
really trying hard level workingonatightschedule art comic amp know sometimes art look emo_neg ganbarimasu,-3.2573218367655823
emo_neg im feeling lonely wth,-2.0304042809299907
livid still working emo_neg,-1.7627691907409124
oh actually made sad lol emo_neg,-2.2926098744579733
wan na sleep emo_neg,-1.836802168462719
double whammy emo_neg,-1.495780867584357
unlucky would dying passed away ed came stage emo_neg,-2.846971967354155
supporting since start always ignored emo_neg please let today day finally follow,-3.3177537344521775
quuee frioo emo_neg,-1.4939797476624552
supporting since start always ignored emo_neg please let today day finally follow,-3.3177537344521775
raining much running emo_neg,-1.785996416994943
supporting since start always ignored emo_neg please let today day finally follow,-3.3177537344521775
dad said sorry emo_neg,-1.7922480859702115
supporting since start always ignored emo_neg please let today day finally follow,-3.3177537344521775
fat lady part emo_neg,-1.797241411449577
supporting since start always ignored emo_neg please let today day finally follow,-3.3177537344521775
please take emo_neg,-1.5194118822194478
wtf stereo kick emo_neg,-1.7916054937401489
emo_neg hopefully chwang still drag eat later sob,-2.6601059958080175
add kik lorm823 kik kikmeguys blonde rp kikmenow indiemusic selfshot emo_neg,-2.9874550405313873
accurate emo_neg,-1.117606391946805
cant stream emo_neg,-1.5180321569263373
feeling unhappy today emo_neg,-1.7634705613205068
omg amber emo_neg,-1.5059968550330334
looking fun snapchat jennyjean22 snapchat hornykik ebony trade model elfindelmundo webcamsex emo_neg,-3.1458337762709334
hey mean emo_neg,-1.5221527332997535
told survive living alone rest life ca nt even left alone day emo_neg,-3.105768221605796
well rude emo_neg,-1.5057542340955208
wan na buy calibraskaep emo_neg,-2.0178193471510366
nt emo_neg hahaha wish t.t,-1.7647061108504256
lolzz unfortunately dat emo_neg,-1.7955239193119337
emo_neg feel,-1.1863059857311131
keep worse dream corey emo_neg,-2.04678429180666
appreciate weekly update weapon ever way nowhere put one already emo_neg,-3.1511484732749535
yup thank huhu mahirap emo_neg,-2.0499830746739733
h e r e dead emo_neg guess time get sleep hope work later today get game nash,-3.281052763739905
body system nt want accept food emo_neg,-2.397660270235564
oh gosh love much fried noodle stopped selling emo_neg,-2.7886133396343356
london veerry wet today like summer know emo_neg,-2.631882957937267
saw rted orig tweet emo_neg,-2.0470560875202795
justinbieber u pls follow gt daianerufato lt trying long emo_neg ilysm baby xx july,-3.4626802293636954
emo_neg kidding get feeling,-1.7713446886013267
song fifth album notr ready hwy niall cute emo_pos,-2.963503127921031
nothing except lie fraud double cross diplomacy survival fittest zero tolerant emo_neg,-3.341218333620591
hug really wish could love emo_neg miss,-2.5002064408583085
miss emo_neg,-1.214767210592236
always remember take shit bb gurl emo_neg,-2.4782280585638277
sorry hear emo_neg try following step amp let u know get,-2.991158847350344
true yet many know choose heed notion xx emo_neg,-2.8344180442773736
unfortunately today performance pier approach going ahead due weather emo_neg,-2.993550826123138
cry get rattle robe emo_neg,-2.0005507170623567
looked previous tweet seen message due hack emo_neg hope got sorted,-3.1555761045276465
like ballad emo_neg think emphasis vocal lot im happy chose promote one,-3.2599560136881456
sold emo_neg,-1.127665064183767
erm like emo_neg,-1.4407467499729218
ca nt announce cool show today wait monday thanks emo_neg,-2.946155871198048
hey abby.can help persuade mum come see london please emo_neg,-3.1233377016419164
lmao realized tweeted wrong lyric emo_neg,-2.277258522512062
emily birthday emo_neg,-1.4911018560838583
packed sock camping wear odd sock emo_neg,-2.1813182483196125
ca nt see possibly elected far much baggage people see want see emo_neg,-2.8965546828840076
cold emo_neg,-1.1379530600628665
july emo_neg,-1.1362291530473738
mean hmm omg im slow emo_neg,-2.2721938259487042
shiit kami beh thank bby emo_pos miss emo_neg love mwa,-2.961646206152206
mommy left emo_neg,-1.4997745545984782
hi ate emo_neg know love much maybe hard time right,-3.019888070926274
sad return holiday find radio morning bc drive emo_neg,-2.8380261790486108
dat fun lasted emo_neg,-1.7973945447520583
people scream much fighting hurting throat stop emo_neg,-2.6346248460379154
emo_neg cat cafe melbourne,-1.7942116913242996
movie marathon anyonnee emo_neg loner af,-2.2780636286953335
fricken cold emo_neg,-1.4929596553470137
annoying one using really good emo_neg,-2.2548385239544295
meh rito pls something emo_neg,-2.0446366057238694
friendzone emo_neg,-1.1124152732025274
although panel start gon na miss everything emo_neg,-2.6226741850916047
repeat audience emo_neg,-1.4939797476624552
got one month june emo_neg,-2.022293291285887
take back emo_neg hsm canarios park hotel,-2.4557408055462657
im sorry im getting personal stuff really bothering cant stop cry dont anyone talk emo_neg,-3.562891652677993
wonder gon na see ukiss member one emo_neg,-2.623239912160653
wish emo_neg faith meet sam kurt one day one day,-2.648747058098855
friend fatma emo_neg,-1.4815372969289973
damn alex swag emo_neg,-1.789920633576114
lmfao seriously ca nt remember honestly likely tho emo_neg,-2.7765483217437597
missing emo_neg,-1.1508755459724427
please follow emo_neg waiting follow back emo_neg please follow back retweet reply emo_neg,-2.458986359023298
emo_neg update via,-1.5089290427059283
oh forgot missing cake flapjack emo_neg countthecost,-2.4649260324131888
want ihop emo_neg,-1.4407467499729218
dont snapchat emo_neg,-1.528931780203025
yep oh common infra still rolled country emo_neg,-2.6370219775442276
true emo_neg,-1.1464008493768383
done u please give know im late sorry emo_neg,-2.672929249330041
emo_neg thank u bby love u,-1.7867713895854045
call work emo_neg,-1.517347329937953
last day emo_neg,-1.5400722794077417
want sleep emo_neg,-1.5442842448973448
thought college emo_neg,-1.504934425934685
u guy stream stream lq im emo_neg,-1.903075802940918
word like knife emo_neg,-1.7536760879899314
ca nt sleep cause worst anxiety day emo_neg ugh stay home tomorrow sotired mybrainneedstoshutoff,-3.5363119372778447
exited get maccies breakfast minute late get burger cheese bite emo_neg,-3.028545503598348
amazing short trip though emo_neg wan na go day spain x,-2.995261689795153
sorry mr emo_neg,-1.4777957681031268
pleased went well wayne shame could nt emo_neg x,-2.605595012406655
wtf make new giveaway acc ca nt tweet anything emo_neg,-2.9675591769240186
wan na talk people scared find annoying tend ignore interested talk emo_neg,-3.081033342154625
could get black blue silicon cover emo_neg,-2.440953220864534
one thank bc emo_neg h e e kbye,-2.0242515546896187
btw ini sore say emo_neg,-2.041202850655954
hate nt first win yet emo_neg,-2.2599430853053586
anytime lil nigga emo_pos emo_pos,-1.9720250096987346
tried support uk citizen sign emo_neg,-2.284825971418635
low compared ranking mcountdown emo_neg,-2.0535771187491574
kid make,-1.4026287630695895
people change always good emo_neg,-2.075553468251721
sure would sad see go thapelo emo_neg,-2.446831748203404
chocolate peanut emo_neg,-1.4996482907038755
civ crashed middle marathon game emo_neg,-2.277255742778594
wooden mic neh emo_neg,-1.7977686698372226
embarrassing emo_neg texted wrong organization gosh,-2.2750204500370512
lost excitement birthday emo_neg,-1.7990495671221831
hate people nt text back emo_neg,-2.2511459031757233
deactivated emo_neg,-1.1215854085596515
mouth translate thing heart say emo_neg,-2.275105585802203
today nt emo_neg,-1.5348530050785154
mine still nt working wtf missed daily chance going miss mechatotems keep emo_neg,-3.3985570109243532
feeling miss badly emo_neg,-1.7839713853504993
nak tgk paper town sigh emo_neg,-2.2792035813231273
early emo_neg,-1.1343718918532968
jokid emo_neg,-1.1124152732025274
miss kid ca nt believe adult stuff like paying rent bill degree shit like fuck emo_neg,-3.662351035550926
tomorrow please emo_neg,-1.5130740239609108
yes inconsiderate emo_neg,-1.4877738572251054
pray kid emo_neg,-1.5105157878769453
wow miss long hair brace amp softball emo_neg,-2.6332537708113923
anna emo_neg,-1.1215854085596515
followed thanks please followed emo_neg,-1.6682248881133392
apply tomcat emo_neg,-1.4939797476624552
miss chel emo_neg,-1.4330331821791935
nt like sound jemma emo_neg try following network step amp let u know,-3.2504640678652814
idk use emo_neg,-1.5127824362249038
good receiving delivery otherwise leave detailed list offer oh need check emo_neg,-3.289385802696761
matchy matchy elsa hair emo_neg love u soo much,-2.19830503642345
please dont postpone longer emo_pos,-2.1689904464219842
karin honey want another vist emo_neg,-2.233665658945271
gon na get high blood pressure one day lol eating much unhealthy food emo_neg,-3.5427549817066355
pain propa knockin sick emo_neg oww,-2.269537960985031
bacon sandwich amp marketing office preholiday diet boo emo_neg meany deathbybaconsmell,-3.1714787516172667
followed thanks please followed emo_neg,-1.6682248881133392
confused emo_neg put inital location ubericecream asking location destination,-2.5569122921318903
happened love emo_neg,-1.515810099732529
f x member victoria amber luna krystal giant baby f xemo_neg,-2.8070438552089505
picture emo_neg,-1.1379530600628665
come singapore emo_neg,-1.4894077389198874
last concert went stadium tomorrow show justin emo_neg,-2.6744145302941478
ca nt retweet stuff emo_neg,-1.97967087966613
r u gon na sarajevo emo_neg live like hour,-2.4438157977676207
team fallen apart unfortunately energy seems emo_neg,-2.4940051682310207
nt emo_neg,-1.2610758418756804
haix wish sp student emo_neg everyday go breakfast im late class already haix,-3.0709910260868045
followed thanks please followed emo_neg,-1.6682248881133392
tell emo_neg,-1.1475855346616195
wii u bayonetta wonderful really sell poorly emo_neg,-2.467168261738806
yeah saw tweet completely agree moving quick enough transfer though emo_neg,-3.1743318193523855
emo_neg dropped,-1.1215854085596515
work longer really doable drove train awful moved agency long story.miss everone though emo_neg r u ok x,-3.821899916867277
nt emo_neg gon na order jps soon hopefully,-2.606037294764625
miss mamabear much emo_neg,-1.7231921421419047
thought finding someone hard finding trying make stay harder emo_neg imintoher,-2.8313293451163513
oh suck emo_neg,-1.5220688146723993
need go school shopping school start almost week emo_neg,-2.5326855713854597
bad emo_neg,-1.168866291395102
followed thanks please followed emo_neg,-1.6682248881133392
